Sample	Coverage
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9935483870967742
dRNA_ONT_ES	0.9738662567255957
dRNA_ONT_ES	0.9658813972380179
dRNA_ONT_ES	0.9982588508415555
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9578651685393259
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9952461799660443
dRNA_ONT_ES	0.9951898299261296
dRNA_ONT_ES	0.65663375872863
dRNA_ONT_ES	0.9799481417458946
dRNA_ONT_ES	0.6413472706155633
dRNA_ONT_ES	0.9926112510495383
dRNA_ONT_ES	0.6911060720584531
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9986316365626711
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.996168582375479
dRNA_ONT_ES	0.5193260654112983
dRNA_ONT_ES	0.9907567879838244
dRNA_ONT_ES	0.7846790890269151
dRNA_ONT_ES	0.7729573391178598
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9972144846796658
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.96668349318526
dRNA_ONT_ES	0.9848290048855747
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9977931034482759
dRNA_ONT_ES	0.9375433726578765
dRNA_ONT_ES	0.4368978805394991
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.5826235093696763
dRNA_ONT_ES	0.9949712643678161
dRNA_ONT_ES	0.8790118243243243
dRNA_ONT_ES	0.6692307692307693
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.6014292300599354
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9864935064935065
dRNA_ONT_ES	0.9738805970149254
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.20850622406639008
dRNA_ONT_ES	0.9368088467614534
dRNA_ONT_ES	0.9371069182389938
dRNA_ONT_ES	0.6857670979667283
dRNA_ONT_ES	0.5634146341463415
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.2094680580300331
dRNA_ONT_ES	0.6796554552912223
dRNA_ONT_ES	0.683982683982684
dRNA_ONT_ES	0.9617402710975077
dRNA_ONT_ES	0.5303030303030303
dRNA_ONT_ES	0.9470343620048151
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9846743295019158
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.974436090225564
dRNA_ONT_ES	0.7564539698002923
dRNA_ONT_ES	0.9087719298245613
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.8862837045720985
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.7769712966017817
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9314618108244817
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.8550551744706234
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.8211233211233212
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.3064876957494407
dRNA_ONT_ES	0.6386027765338111
dRNA_ONT_ES	0.10737327188940093
dRNA_ONT_ES	0.8342391304347827
dRNA_ONT_ES	0.8707102952913008
dRNA_ONT_ES	0.07407407407407396
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.4648254299114122
dRNA_ONT_ES	0.991869918699187
dRNA_ONT_ES	0.9882525697503672
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.6628975265017668
dRNA_ONT_ES	0.9802730213840449
dRNA_ONT_ES	0.8616248348745046
dRNA_ONT_ES	0.9792318634423898
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.8257984605856852
dRNA_ONT_ES	0.14246272777471014
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.997804725067949
dRNA_ONT_ES	0.9435505143761541
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.972466960352423
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9943760984182777
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9898278560250392
dRNA_ONT_ES	0.976908023483366
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9885770234986946
dRNA_ONT_ES	0.9857954545454546
dRNA_ONT_ES	0.996993987975952
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9893203883495146
dRNA_ONT_ES	0.9946686976389947
dRNA_ONT_ES	0.9632450331125828
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9661016949152543
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.8463949843260188
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9946636173051268
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.8865514650638618
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9983022071307301
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9520209363186973
dRNA_ONT_ES	0.9796511627906977
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.27472527472527475
dRNA_ONT_ES	0.9952702702702703
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.5307262569832403
dRNA_ONT_ES	0.7277570591369207
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9896844660194175
dRNA_ONT_ES	0.973560517038778
dRNA_ONT_ES	0.9921875
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.8694404591104735
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.989620253164557
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9842615012106538
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9972666926981648
dRNA_ONT_ES	0.9991288114499067
dRNA_ONT_ES	0.9676806083650191
dRNA_ONT_ES	0.937579617834395
dRNA_ONT_ES	0.4112569060773481
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9988913525498893
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.5127860026917901
dRNA_ONT_ES	0.9482674475353832
dRNA_ONT_ES	0.9348262991673845
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9951002227171493
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.28139085640695427
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.819620253164557
dRNA_ONT_ES	0.957176843774782
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.8987398739873989
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.48122137404580156
dRNA_ONT_ES	0.9453924914675768
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9819474835886215
dRNA_ONT_ES	0.7043370944992948
dRNA_ONT_ES	0.9606251878569282
dRNA_ONT_ES	0.958128078817734
dRNA_ONT_ES	0.9970501474926254
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.6239850093691444
dRNA_ONT_ES	0.8912286808214411
dRNA_ONT_ES	0.9307228915662651
dRNA_ONT_ES	0.7964092140921409
dRNA_ONT_ES	0.5825266815586994
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.8347293156281921
dRNA_ONT_ES	0.8481937774065567
dRNA_ONT_ES	0.9660933660933662
dRNA_ONT_ES	0.9995151515151516
dRNA_ONT_ES	0.9833706427886153
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9978862075039634
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.7321096036179835
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.8014769765421372
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.7213208084258469
dRNA_ONT_ES	0.9726315789473685
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.8992153016184405
dRNA_ONT_ES	0.9971443406022846
dRNA_ONT_ES	0.9965884005619104
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.49865021210952565
dRNA_ONT_ES	0.8510217534607779
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9900157645822386
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9238026124818578
dRNA_ONT_ES	0.7401839405730457
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9136013686911891
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.47805825242718447
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9682977257064094
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9827586206896552
dRNA_ONT_ES	0.993576017130621
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.7429350520575112
dRNA_ONT_ES	0.20209723546234504
dRNA_ONT_ES	0.9998213647731333
dRNA_ONT_ES	0.8988146863255276
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9342723004694836
dRNA_ONT_ES	0.8974987739087789
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.5176619007569387
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.7921860465116279
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.28634697617593163
dRNA_ONT_ES	0.9485680011995802
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9666565625947257
dRNA_ONT_ES	0.9707309675462542
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9901719901719902
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.998483699772555
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9895513214505225
dRNA_ONT_ES	0.9895427516916137
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.988029261804478
dRNA_ONT_ES	0.9949539922825765
dRNA_ONT_ES	0.9982910851609229
dRNA_ONT_ES	0.997637964354735
dRNA_ONT_ES	0.676747037188394
dRNA_ONT_ES	0.9849574885546108
dRNA_ONT_ES	0.989643014543852
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.6368923005350081
dRNA_ONT_ES	0.343929291363002
dRNA_ONT_ES	0.5515502898916058
dRNA_ONT_ES	0.9498454139470973
dRNA_ONT_ES	0.985628187297172
dRNA_ONT_ES	0.994535519125683
dRNA_ONT_ES	0.979702300405954
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9877404354259142
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9542168674698795
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.45335880292900355
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9629197080291971
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9991426121749072
dRNA_ONT_ES	0.5852582403322086
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.17406749555950263
dRNA_ONT_ES	0.6895029018420389
dRNA_ONT_ES	0.38561343255103986
dRNA_ONT_ES	0.26084598698481565
dRNA_ONT_ES	0.9933889048577178
dRNA_ONT_ES	0.762680488707886
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9781626506024097
dRNA_ONT_ES	0.9698952879581152
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9053719008264463
dRNA_ONT_ES	0.8949373979314099
dRNA_ONT_ES	0.7112594312246082
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9221453287197232
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.7227615965480043
dRNA_ONT_ES	0.9956255468066492
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9965899403239556
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.818111197425369
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9575119872136388
dRNA_ONT_ES	0.722559494900437
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9934450109249818
dRNA_ONT_ES	0.746882052500297
dRNA_ONT_ES	0.9953692420180356
dRNA_ONT_ES	0.9976317347542925
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.7489817293145584
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.8658318425760287
dRNA_ONT_ES	0.9834905660377359
dRNA_ONT_ES	0.9104638619201726
dRNA_ONT_ES	0.6825396825396826
dRNA_ONT_ES	0.987945352263595
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.6009375
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9533771667662883
dRNA_ONT_ES	0.9952153110047847
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9977986498385677
dRNA_ONT_ES	0.11428571428571432
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.29182156133828996
dRNA_ONT_ES	0.996129656507015
dRNA_ONT_ES	0.6810506566604129
dRNA_ONT_ES	0.7532467532467533
dRNA_ONT_ES	0.967631191760667
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9513513513513514
dRNA_ONT_ES	0.9882441220610306
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.5285590653396798
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9787066246056783
dRNA_ONT_ES	0.671468501397549
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9030441668133029
dRNA_ONT_ES	0.8627450980392157
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9203087751163583
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9706867671691793
dRNA_ONT_ES	0.8227783452502554
dRNA_ONT_ES	0.5635851712810886
dRNA_ONT_ES	0.9388297872340426
dRNA_ONT_ES	0.9956816779765577
dRNA_ONT_ES	1.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.5979772439949431
dRNA_ONT_ES	0.5757491675915649
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.8850987432675045
dRNA_ONT_ES	0.9410681399631676
dRNA_ONT_ES	0.9646017699115045
dRNA_ONT_ES	0.9501312335958007
dRNA_ONT_ES	0.9760956175298805
dRNA_ONT_ES	0.9826732673267327
dRNA_ONT_ES	0.9920489296636086
dRNA_ONT_ES	0.9972645564673701
dRNA_ONT_ES	0.9627507163323783
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9038461538461539
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.509433962264151
dRNA_ONT_ES	0.8933566433566434
dRNA_ONT_ES	0.7391477499004381
dRNA_ONT_ES	0.809452736318408
dRNA_ONT_ES	0.4924698795180723
dRNA_ONT_ES	0.866881374127751
dRNA_ONT_ES	0.9536
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9955144379029998
dRNA_ONT_ES	0.9933008526187577
dRNA_ONT_ES	0.9857624578493818
dRNA_ONT_ES	0.9718344965104686
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9728331177231566
dRNA_ONT_ES	0.9874651810584959
dRNA_ONT_ES	0.9859316681022108
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.988620199146515
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.6541617819460728
dRNA_ONT_ES	0.6847184986595175
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9730722154222767
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9922118380062306
dRNA_ONT_ES	0.9663865546218489
dRNA_ONT_ES	0.8430606617647058
dRNA_ONT_ES	0.8960793575814833
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.7306194690265486
dRNA_ONT_ES	0.8151302605210421
dRNA_ONT_ES	0.5899336714787359
dRNA_ONT_ES	0.9920343137254902
dRNA_ONT_ES	0.9553969669937556
dRNA_ONT_ES	0.37755102040816324
dRNA_ONT_ES	0.9698862368949365
dRNA_ONT_ES	0.8096980786825252
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9700115340253749
dRNA_ONT_ES	0.9890434049726086
dRNA_ONT_ES	0.7451737451737452
dRNA_ONT_ES	0.7222645341457223
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9997852233676976
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9657047260560435
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9829931972789117
dRNA_ONT_ES	0.9941902687000727
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.46379967338051176
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9565738244983528
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.3555555555555555
dRNA_ONT_ES	0.8587360594795539
dRNA_ONT_ES	0.9230263157894737
dRNA_ONT_ES	0.39186240533949424
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.8913207547169812
dRNA_ONT_ES	0.6662555500740011
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.9459663231967832
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9962012320328543
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.0
dRNA_ONT_ES	0.7805555555555557
dRNA_ONT_ES	0.8324636088986543
dRNA_ONT_ES	0.34546442151004886
dRNA_ONT_ES	0.8335688047471037
dRNA_ONT_ES	0.9348101265822785
dRNA_ONT_ES	1.0
dRNA_ONT_ES	0.9912935323383085
dRNA_ONT_ES	0.9056818181818183
dRNA_ONT_ES	1.0
